"Commit SHA","Java File","Old function signature","New function signature"
"200a02a9f77a4a4a570f78f5c89a678c9f7e13f5","redisson-spring-data/redisson-spring-data-16/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","value(Object, boolean, String)","value(Range.Boundary, String)"
"200a02a9f77a4a4a570f78f5c89a678c9f7e13f5","redisson-spring-data/redisson-spring-data-17/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","value(Object, boolean, String)","value(Range.Boundary, String)"
"200a02a9f77a4a4a570f78f5c89a678c9f7e13f5","redisson-spring-data/redisson-spring-data-18/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","value(Object, boolean, String)","value(Range.Boundary, String)"
"200a02a9f77a4a4a570f78f5c89a678c9f7e13f5","redisson-spring-data/redisson-spring-data-20/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","value(Object, boolean, String)","value(Range.Boundary, String)"
"200a02a9f77a4a4a570f78f5c89a678c9f7e13f5","redisson-spring-data/redisson-spring-data-21/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","value(Object, boolean, String)","value(Range.Boundary, String)"
"200a02a9f77a4a4a570f78f5c89a678c9f7e13f5","redisson-spring-data/redisson-spring-data-22/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","value(Object, boolean, String)","value(Range.Boundary, String)"
"200a02a9f77a4a4a570f78f5c89a678c9f7e13f5","redisson-spring-data/redisson-spring-data-23/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","value(Object, boolean, String)","value(Range.Boundary, String)"
"200a02a9f77a4a4a570f78f5c89a678c9f7e13f5","redisson-spring-data/redisson-spring-data-24/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","value(Object, boolean, String)","value(Range.Boundary, String)"
"88d1c9507c4bea84711e7a862241a08cc93bab06","redisson/src/main/java/org/redisson/RedissonTimeSeries.java","scanIterator(String, RedisClient, long, String, int)","scanIterator(String, RedisClient, long, int)"
"88d1c9507c4bea84711e7a862241a08cc93bab06","redisson/src/main/java/org/redisson/RedissonTimeSeries.java","scanIteratorAsync(String, RedisClient, long, String, int)","scanIteratorAsync(String, RedisClient, long, int)"
"97c94d9aa3b037732553ac2987fcff5f5bc7f015","redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java","tryRun(int)","tryRun()"
"d58ee9acdbc6083d53d58ebbf6300ccd04040890","redisson/src/main/java/org/redisson/client/handler/CommandDecoder.java","decodeCommandBatch(Channel, ByteBuf, QueueCommand, CommandsData)","decodeCommandBatch(Channel, ByteBuf, CommandsData)"
"d58ee9acdbc6083d53d58ebbf6300ccd04040890","redisson/src/main/java/org/redisson/client/handler/CommandDecoder.java","handleResult(CommandData<Object,Object>, List<Object>, Object, boolean, Channel)","handleResult(CommandData<Object,Object>, List<Object>, Object, boolean)"
"d58ee9acdbc6083d53d58ebbf6300ccd04040890","redisson/src/main/java/org/redisson/client/handler/CommandDecoder.java","completeResponse(CommandData<Object,Object>, Object, Channel)","completeResponse(CommandData<Object,Object>, Object)"
"4ddc8ff6a3938fde3be4dda9ef6b8c49b00e4e2e","redisson/src/main/java/org/redisson/RedissonLiveObjectService.java","delete(Object, RMap<String,?>, CommandBatchService, Set<String>)","delete(Object, Class<?>, NamingScheme, CommandBatchService, Set<String>)"
"4ddc8ff6a3938fde3be4dda9ef6b8c49b00e4e2e","redisson/src/main/java/org/redisson/RedissonLiveObjectService.java","delete(Object, RMap<String,?>, CommandBatchService)","delete(Object, Class<?>, NamingScheme, CommandBatchService)"
"c41f59b1077a423b46f946958231416658c729c4","redisson/src/main/java/org/redisson/pubsub/PublishSubscribeService.java","subscribe(PubSubType, Codec, ChannelName, RPromise<PubSubConnectionEntry>, RedisPubSubListener<?>)","subscribe(PubSubType, Codec, ChannelName, RedisPubSubListener<?>)"
"ce92eca96b369802ec96d40f3af021a188f7dde1","redisson/src/main/java/org/redisson/liveobject/core/AccessorInterceptor.java","removeIndex(Object, Object, String, Field)","removeIndex(RMap<String,Object>, Object, Field)"
"ce92eca96b369802ec96d40f3af021a188f7dde1","redisson/src/main/java/org/redisson/liveobject/resolver/DefaultNamingScheme.java","getNamePattern(Class<?>, Class<?>, String)","getNamePattern(Class<?>)"
"ce92eca96b369802ec96d40f3af021a188f7dde1","redisson/src/main/java/org/redisson/liveobject/resolver/DefaultNamingScheme.java","getName(Class<?>, Class<?>, String, Object)","getName(Class<?>, Object)"
"ce92eca96b369802ec96d40f3af021a188f7dde1","redisson/src/main/java/org/redisson/liveobject/resolver/DefaultNamingScheme.java","getFieldReferenceName(Class<?>, Object, Class<?>, String, Object)","getFieldReferenceName(Class<?>, Object, Class<?>, String)"
"ce92eca96b369802ec96d40f3af021a188f7dde1","redisson/src/main/java/org/redisson/liveobject/resolver/NamingScheme.java","getNamePattern(Class<?>, Class<?>, String)","getNamePattern(Class<?>)"
"ce92eca96b369802ec96d40f3af021a188f7dde1","redisson/src/main/java/org/redisson/liveobject/resolver/NamingScheme.java","getName(Class<?>, Class<?>, String, Object)","getName(Class<?>, Object)"
"ce92eca96b369802ec96d40f3af021a188f7dde1","redisson/src/main/java/org/redisson/liveobject/resolver/NamingScheme.java","getFieldReferenceName(Class<?>, Object, Class<?>, String, Object)","getFieldReferenceName(Class<?>, Object, Class<?>, String)"
"fcfec4534d4fd5c9b1f308217b51788b85400507","redisson/src/main/java/org/redisson/cluster/ClusterConnectionManager.java","scheduleClusterChangeCheck(ClusterServersConfig, Iterator<RedisURI>)","scheduleClusterChangeCheck(ClusterServersConfig)"
"fcfec4534d4fd5c9b1f308217b51788b85400507","redisson/src/main/java/org/redisson/cluster/ClusterConnectionManager.java","checkSlotsChange(ClusterServersConfig, Collection<ClusterPartition>)","checkSlotsChange(Collection<ClusterPartition>)"
"b81720e3c5268f42775138e5751ce5b25c3f8e3b","redisson/src/main/java/org/redisson/command/CommandAsyncService.java","loadScript(List<Object>, String)","loadScript(RedisClient, String)"
"981ce2e4b13ec3ebc89a703d754a9ca1dcc9f3ac","redisson/src/main/java/org/redisson/liveobject/core/AccessorInterceptor.java","removeIndex(Object, RMap<String,Object>, String, Field)","removeIndex(Object, Object, String, Field)"
"82fbf7694b6b389b3cf2eee87d38b7811bce834a","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","reattachBlockingQueue(RedisConnection)","reattachBlockingQueue(CommandData<?,?>)"
"7707cd531656557c79ed99ba8d91dc244d8190ac","redisson/src/main/java/org/redisson/executor/TasksRunnerService.java","scheduleRetryTimeRenewal(String, long)","scheduleRetryTimeRenewal(String, Long)"
"c33e1e5083f536112464a35a43404658869c8d8a","redisson/src/main/java/org/redisson/liveobject/core/LiveObjectInterceptor.java","intercept(Method, Object[], Object, Object, Setter, Getter, RMap<?,?>, Setter, Getter)","intercept(Method, Object[], Object, Object, Setter, Getter, RMap<String,?>, Setter, Getter)"
"7b456ba3e7259d9aa3dc5482f59a810799796a04","redisson-spring-data/redisson-spring-data-17/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","accept(List<?>, Throwable)","accept(BatchResult<?>, Throwable)"
"bad582f96eba9fc50442a9a5a4af95472007de86","redisson-spring-data/redisson-spring-data-16/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","accept(List<?>, Throwable)","accept(BatchResult<?>, Throwable)"
"bad582f96eba9fc50442a9a5a4af95472007de86","redisson-spring-data/redisson-spring-data-18/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","accept(List<?>, Throwable)","accept(BatchResult<?>, Throwable)"
"bad582f96eba9fc50442a9a5a4af95472007de86","redisson-spring-data/redisson-spring-data-20/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","accept(List<?>, Throwable)","accept(BatchResult<?>, Throwable)"
"bad582f96eba9fc50442a9a5a4af95472007de86","redisson-spring-data/redisson-spring-data-21/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","accept(List<?>, Throwable)","accept(BatchResult<?>, Throwable)"
"bad582f96eba9fc50442a9a5a4af95472007de86","redisson-spring-data/redisson-spring-data-22/src/main/java/org/redisson/spring/data/connection/RedissonConnection.java","accept(List<?>, Throwable)","accept(BatchResult<?>, Throwable)"
"0dbe2d5db48ab23b531918052661ea2dd3abc28c","redisson/src/main/java/org/redisson/cache/LocalCacheListener.java","add(Cache<?,?>)","add(Map<?,?>)"
"2bd463f4894366c9ea8b5917ba789e9bae9f24fb","redisson/src/main/java/org/redisson/RedissonPriorityQueue.java","pollAsync(RedisCommand<T>, Object)","pollAsync(int)"
"56f46a0d7ab9b7cefcd360f2ae96fc1b91088eb1","redisson/src/main/java/org/redisson/RedissonBinaryStream.java","write(byte[], RPromise<Void>, int, int)","write(ByteBuffer)"
"573199128d79531ba5edc54edbb074e183554c4a","redisson-spring-data/redisson-spring-data-20/src/main/java/org/redisson/spring/data/connection/RedissonReactiveZSetCommands.java","toLowerBound(Range, Object)","toLowerBound(Range)"
"573199128d79531ba5edc54edbb074e183554c4a","redisson-spring-data/redisson-spring-data-20/src/main/java/org/redisson/spring/data/connection/RedissonReactiveZSetCommands.java","toUpperBound(Range, Object)","toUpperBound(Range)"
"573199128d79531ba5edc54edbb074e183554c4a","redisson-spring-data/redisson-spring-data-21/src/main/java/org/redisson/spring/data/connection/RedissonReactiveZSetCommands.java","toLowerBound(Range, Object)","toLowerBound(Range)"
"573199128d79531ba5edc54edbb074e183554c4a","redisson-spring-data/redisson-spring-data-21/src/main/java/org/redisson/spring/data/connection/RedissonReactiveZSetCommands.java","toUpperBound(Range, Object)","toUpperBound(Range)"
"573199128d79531ba5edc54edbb074e183554c4a","redisson-spring-data/redisson-spring-data-22/src/main/java/org/redisson/spring/data/connection/RedissonReactiveZSetCommands.java","toLowerBound(Range, Object)","toLowerBound(Range)"
"573199128d79531ba5edc54edbb074e183554c4a","redisson-spring-data/redisson-spring-data-22/src/main/java/org/redisson/spring/data/connection/RedissonReactiveZSetCommands.java","toUpperBound(Range, Object)","toUpperBound(Range)"
"77f680cf1611ae222945b3f612cdb5fe9195453b","redisson/src/main/java/org/redisson/connection/SentinelConnectionManager.java","addSlave(String, String, String)","addSlave(RedisURI)"
"77f680cf1611ae222945b3f612cdb5fe9195453b","redisson/src/main/java/org/redisson/connection/SentinelConnectionManager.java","slaveDown(String, String)","slaveDown(RedisURI)"
"77f680cf1611ae222945b3f612cdb5fe9195453b","redisson/src/main/java/org/redisson/connection/SentinelConnectionManager.java","isUseSameMaster(String, String, String, String)","isUseSameMaster(RedisURI, String, String)"
"77f680cf1611ae222945b3f612cdb5fe9195453b","redisson/src/main/java/org/redisson/connection/SentinelConnectionManager.java","slaveUp(String, String)","slaveUp(RedisURI)"
"603552df559d7199524ce65d6db4cd2000c85c76","redisson/src/main/java/org/redisson/connection/SentinelConnectionManager.java","applyNatMap(String, int)","applyNatMap(RedisURI)"
"999bbcc6689b3d0449c37512c05556c45353d90d","redisson/src/main/java/org/redisson/connection/SentinelConnectionManager.java","createAddress(String, Object)","createAddress(String, String)"
"ec153b891c9a4a72c9736742ab47444d8f500522","redisson/src/main/java/org/redisson/RedissonRemoteService.java","invokeMethod(Class<T>, RBlockingQueue<String>, RemoteServiceRequest, RemoteServiceMethod, String, ExecutorService, RFuture<RemoteServiceCancelRequest>, RPromise<RRemoteServiceResponse>)","invokeMethod(RemoteServiceRequest, RemoteServiceMethod, RFuture<RemoteServiceCancelRequest>, RPromise<RRemoteServiceResponse>)"
"00e8921cba52df1c987073bcb43ee9f5e6d082cc","redisson/src/main/java/org/redisson/RedissonPriorityQueue.java","setIndex(Integer)","setIndex(int)"
"5264cd16f35f977c1ba1c796176267808f41906f","redisson/src/main/java/org/redisson/RedissonRemoteService.java","invokeMethod(Class<T>, RBlockingQueue<String>, RemoteServiceRequest, RemoteServiceMethod, String, ExecutorService, RFuture<RemoteServiceCancelRequest>, AtomicReference<RRemoteServiceResponse>)","invokeMethod(Class<T>, RBlockingQueue<String>, RemoteServiceRequest, RemoteServiceMethod, String, ExecutorService, RFuture<RemoteServiceCancelRequest>, RPromise<RRemoteServiceResponse>)"
"0b941a1b7c2a4b5e6319399737655aa1a2d0def8","redisson/src/main/java/org/redisson/RedissonLiveObjectService.java","getResolver(Class<?>, Class<? extends RIdResolver<?>>, Annotation)","getResolver(Class<?>, Class<? extends RIdResolver<?>>)"
"0b941a1b7c2a4b5e6319399737655aa1a2d0def8","redisson/src/main/java/org/redisson/liveobject/resolver/LongGenerator.java","resolve(Class<?>, RId, String, RedissonClient)","resolve(Class<?>, RId, String, CommandAsyncExecutor)"
"0b941a1b7c2a4b5e6319399737655aa1a2d0def8","redisson/src/main/java/org/redisson/liveobject/resolver/RIdResolver.java","resolve(Class<?>, RId, String, RedissonClient)","resolve(Class<?>, RId, String, CommandAsyncExecutor)"
"0b941a1b7c2a4b5e6319399737655aa1a2d0def8","redisson/src/main/java/org/redisson/liveobject/resolver/RequiredIdResolver.java","resolve(Class<?>, RId, String, RedissonClient)","resolve(Class<?>, RId, String, CommandAsyncExecutor)"
"0b941a1b7c2a4b5e6319399737655aa1a2d0def8","redisson/src/main/java/org/redisson/liveobject/resolver/UUIDGenerator.java","resolve(Class<?>, RId, String, RedissonClient)","resolve(Class<?>, RId, String, CommandAsyncExecutor)"
"a7cb1a48c2253796825e12607174cf6e451d4ebc","redisson/src/main/java/org/redisson/command/RedisExecutor.java","checkAttemptPromise(RPromise<R>, AtomicBoolean, RFuture<RedisConnection>)","checkAttemptPromise(RPromise<R>, RFuture<RedisConnection>)"
"c72cdb9e9ba0452f04b64e74dfc1e0c241463a05","redisson/src/main/java/org/redisson/command/CommandAsyncService.java","async(boolean, NodeSource, Codec, RedisCommand<V>, Object[], RPromise<R>, int, boolean)","async(boolean, NodeSource, Codec, RedisCommand<V>, Object[], RPromise<R>, boolean)"
"c72cdb9e9ba0452f04b64e74dfc1e0c241463a05","redisson/src/main/java/org/redisson/command/CommandBatchService.java","async(boolean, NodeSource, Codec, RedisCommand<V>, Object[], RPromise<R>, int, boolean)","async(boolean, NodeSource, Codec, RedisCommand<V>, Object[], RPromise<R>, boolean)"
"c72cdb9e9ba0452f04b64e74dfc1e0c241463a05","redisson/src/main/java/org/redisson/command/CommandBatchService.java","execute(Entry, NodeSource, RPromise<Void>, AtomicInteger, int, BatchOptions)","execute(Entry, NodeSource, RPromise<Void>, AtomicInteger, BatchOptions)"
"1a6ef7b9f9f9dd6257a540600c7d8bf7b50ba572","redisson/src/main/java/org/redisson/command/CommandBatchService.java","isWaitCommand(BatchCommandData<?,?>)","isWaitCommand(CommandData<?,?>)"
"d7e186eb1298c8af238e65e09a66fb846a143fda","redisson/src/main/java/org/redisson/liveobject/core/RedissonObjectBuilder.java","createObject(Object, Class<?>, Class<?>, String, RedissonClient)","createObject(Object, Class<?>, Class<?>, String)"
"a5511ed142003fd818fee90b6391b9c42c70730e","redisson/src/main/java/org/redisson/client/RedisClientConfig.java","setSslTruststore(URI)","setSslTruststore(URL)"
"a5511ed142003fd818fee90b6391b9c42c70730e","redisson/src/main/java/org/redisson/client/RedisClientConfig.java","setSslKeystore(URI)","setSslKeystore(URL)"
"a5511ed142003fd818fee90b6391b9c42c70730e","redisson/src/main/java/org/redisson/config/BaseConfig.java","setSslTruststore(URI)","setSslTruststore(URL)"
"a5511ed142003fd818fee90b6391b9c42c70730e","redisson/src/main/java/org/redisson/config/BaseConfig.java","setSslKeystore(URI)","setSslKeystore(URL)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/client/RedisClientConfig.java","setAddress(InetSocketAddress, URI)","setAddress(InetSocketAddress, RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/client/RedisClientConfig.java","setAddress(URI)","setAddress(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterConnectionManager.java","createRedisConfig(NodeType, URI, int, int, String)","createRedisConfig(NodeType, RedisURI, int, int, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterConnectionManager.java","scheduleClusterChangeCheck(ClusterServersConfig, Iterator<URI>)","scheduleClusterChangeCheck(ClusterServersConfig, Iterator<RedisURI>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterConnectionManager.java","checkClusterState(ClusterServersConfig, Iterator<URI>, AtomicReference<Throwable>)","checkClusterState(ClusterServersConfig, Iterator<RedisURI>, AtomicReference<Throwable>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterConnectionManager.java","updateClusterState(ClusterServersConfig, RedisConnection, Iterator<URI>, URI, AtomicReference<Throwable>)","updateClusterState(ClusterServersConfig, RedisConnection, Iterator<RedisURI>, RedisURI, AtomicReference<Throwable>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterConnectionManager.java","upDownSlaves(MasterSlaveEntry, ClusterPartition, ClusterPartition, Set<URI>)","upDownSlaves(MasterSlaveEntry, ClusterPartition, ClusterPartition, Set<RedisURI>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterConnectionManager.java","applyNatMap(URI)","applyNatMap(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterPartition.java","setMasterAddress(URI)","setMasterAddress(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterPartition.java","addFailedSlaveAddress(URI)","addFailedSlaveAddress(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterPartition.java","removeFailedSlaveAddress(URI)","removeFailedSlaveAddress(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterPartition.java","addSlaveAddress(URI)","addSlaveAddress(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/cluster/ClusterPartition.java","removeSlaveAddress(URI)","removeSlaveAddress(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/config/ClusterServersConfig.java","setNodeAddresses(List<URI>)","setNodeAddresses(List<String>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/config/MasterSlaveServersConfig.java","addSlaveAddress(URI)","addSlaveAddress(String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/config/MasterSlaveServersConfig.java","setSlaveAddresses(Set<URI>)","setSlaveAddresses(Set<String>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/config/ReplicatedServersConfig.java","setNodeAddresses(List<URI>)","setNodeAddresses(List<String>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/config/SentinelServersConfig.java","setSentinelAddresses(List<URI>)","setSentinelAddresses(List<String>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/ConnectionManager.java","applyNatMap(URI)","applyNatMap(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/ConnectionManager.java","createClient(NodeType, URI, int, int, String)","createClient(NodeType, RedisURI, int, int, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/ConnectionManager.java","createClient(NodeType, InetSocketAddress, URI, String)","createClient(NodeType, InetSocketAddress, RedisURI, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/ConnectionManager.java","createClient(NodeType, URI, String)","createClient(NodeType, RedisURI, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java","connectToNode(BaseMasterSlaveServersConfig<?>, URI, RedisClient, String)","connectToNode(BaseMasterSlaveServersConfig<?>, RedisURI, RedisClient, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java","createClient(NodeType, URI, String)","createClient(NodeType, RedisURI, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java","createClient(NodeType, InetSocketAddress, URI, String)","createClient(NodeType, InetSocketAddress, RedisURI, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java","createClient(NodeType, URI, int, int, String)","createClient(NodeType, RedisURI, int, int, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java","createClient(NodeType, InetSocketAddress, URI, int, int, String)","createClient(NodeType, InetSocketAddress, RedisURI, int, int, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java","createRedisConfig(NodeType, URI, int, int, String)","createRedisConfig(NodeType, RedisURI, int, int, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java","getEntry(URI)","getEntry(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java","changeMaster(int, URI)","changeMaster(int, RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveConnectionManager.java","applyNatMap(URI)","applyNatMap(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","initSlaveBalancer(Collection<URI>)","initSlaveBalancer(Collection<RedisURI>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","setupMasterEntry(InetSocketAddress, URI)","setupMasterEntry(InetSocketAddress, RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","setupMasterEntry(URI)","setupMasterEntry(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","slaveDown(URI, FreezeReason)","slaveDown(RedisURI, FreezeReason)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","hasSlave(URI)","hasSlave(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","addSlave(URI)","addSlave(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","addSlave(InetSocketAddress, URI)","addSlave(InetSocketAddress, RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","addSlave(InetSocketAddress, URI, boolean, NodeType)","addSlave(InetSocketAddress, RedisURI, boolean, NodeType)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","addSlave(URI, boolean, NodeType)","addSlave(RedisURI, boolean, NodeType)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","isSlaveUnfreezed(URI)","isSlaveUnfreezed(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","slaveUp(URI, FreezeReason)","slaveUp(RedisURI, FreezeReason)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","changeMaster(URI)","changeMaster(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","changeMaster(InetSocketAddress, URI)","changeMaster(InetSocketAddress, RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","changeMaster(URI, ClientConnectionsEntry, RFuture<RedisClient>)","changeMaster(RedisURI, ClientConnectionsEntry, RFuture<RedisClient>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","redirectedConnectionWriteOp(RedisCommand<?>, URI)","redirectedConnectionWriteOp(RedisCommand<?>, RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/MasterSlaveEntry.java","connectionReadOp(RedisCommand<?>, URI)","connectionReadOp(RedisCommand<?>, RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/ReplicatedConnectionManager.java","slaveUp(URI)","slaveUp(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/SentinelConnectionManager.java","createRedisConfig(NodeType, URI, int, int, String)","createRedisConfig(NodeType, RedisURI, int, int, String)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/SentinelConnectionManager.java","updateSentinels(Set<URI>)","updateSentinels(Set<RedisURI>)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/SentinelConnectionManager.java","registerSentinel(URI, MasterSlaveServersConfig)","registerSentinel(RedisURI, MasterSlaveServersConfig)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/SingleEntry.java","connectionReadOp(RedisCommand<?>, URI)","connectionReadOp(RedisCommand<?>, RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/balancer/LoadBalancerManager.java","unfreeze(URI, FreezeReason)","unfreeze(RedisURI, FreezeReason)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/balancer/LoadBalancerManager.java","freeze(URI, FreezeReason)","freeze(RedisURI, FreezeReason)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/balancer/LoadBalancerManager.java","isUnfreezed(URI)","isUnfreezed(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/balancer/LoadBalancerManager.java","contains(URI)","contains(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/balancer/LoadBalancerManager.java","getEntry(URI)","getEntry(RedisURI)"
"0ce487f08d68fe4cde21355a9394d1967bc38d32","redisson/src/main/java/org/redisson/connection/balancer/LoadBalancerManager.java","getConnection(RedisCommand<?>, URI)","getConnection(RedisCommand<?>, RedisURI)"
"b777fed79e60b91c6b1621bf60a8f463ba142e8b","redisson/src/main/java/org/redisson/cluster/ClusterPartition.java","addSlots(Set<Integer>)","addSlots(BitSet)"
"b777fed79e60b91c6b1621bf60a8f463ba142e8b","redisson/src/main/java/org/redisson/cluster/ClusterPartition.java","removeSlots(Set<Integer>)","removeSlots(BitSet)"
"d5a7a4ce848f5ad14dcb03fa1932ee1a4fdcb410","redisson/src/main/java/org/redisson/reactive/CommandReactiveBatchService.java","reactive(Supplier<RFuture<R>>)","reactive(Callable<RFuture<R>>)"
